,feature1,feature2,correlation,p_value
31,lncRNA_7281,Cluster_15097,0.10803127015241457,0.5069911538419152
32,lncRNA_7281,Cluster_3226,0.004336966548306492,0.9788109224485121
33,lncRNA_7281,Cluster_13647,0.23140708493557596,0.15079681578042267
34,lncRNA_7281,Cluster_14610,-0.01409679784919291,0.9312016758379559
35,lncRNA_7281,Cluster_9512,0.025259143130968418,0.877048654151091
36,lncRNA_7281,Cluster_1836,-0.0018961618283288829,0.9907350939550047
37,lncRNA_7281,Cluster_12087,-0.03644827787691518,0.8233148891834237
38,lncRNA_7281,Cluster_14532,0.024413925596520513,0.8811329708901721
39,lncRNA_7281,Cluster_16354,0.018777737998237398,0.9084411895132811
40,lncRNA_7281,Cluster_17186,-0.00244623203786059,0.988047546971247
41,lncRNA_7281,Cluster_4752,-0.15012027057746907,0.3551784546562145
42,lncRNA_7281,Cluster_5516,-0.05046545039065275,0.7571330993692088
43,lncRNA_7281,Cluster_11565,-0.0219111874661504,0.8932442845666766
44,lncRNA_7281,Cluster_4036,0.20318435027487344,0.20858441072077816
45,lncRNA_7281,Cluster_9706,-0.0293129734916281,0.8575049111472867
46,lncRNA_7281,Cluster_2372,-0.028325760568947606,0.8622570574196033
47,lncRNA_7281,Cluster_9420,0.045222832863115126,0.7817136621015781
48,lncRNA_7281,Cluster_10452,0.1411791729129653,0.3848768218421267
49,lncRNA_7281,Cluster_12083,-0.08746145290168997,0.5915132182761905
50,lncRNA_7281,Cluster_12081,-0.04272245395148679,0.7935127080150894
51,lncRNA_45027,Cluster_1951,0.1408143258778462,0.38611879337724747
52,lncRNA_45027,Cluster_14165,-0.018068900590468295,0.9118836384381819
53,lncRNA_45027,Cluster_2500,-0.24019465803554862,0.1354616695153862
54,lncRNA_45027,Cluster_4034,-0.02832898316119011,0.8622415369480128
55,lncRNA_45027,Cluster_9786,-0.12786438748057669,0.43170496036991396
56,lncRNA_45027,Cluster_9366,-0.027995679010744408,0.863847047435524
57,lncRNA_45027,Cluster_4026,-0.11097563826414991,0.4954124512701705
58,lncRNA_45027,Cluster_1819,-0.05348316912566203,0.7430887160737304
59,lncRNA_45027,Cluster_1833,0.05438592485778165,0.7389029822978578
60,lncRNA_45027,Cluster_1865,-0.15086757841581983,0.352760828276527
61,lncRNA_45027,Cluster_14605,-0.11400068237282336,0.4836592750204258
62,lncRNA_45027,Cluster_14146,-0.22736157302031482,0.15826848501158167
63,lncRNA_45027,Cluster_2746,-0.28657488026641753,0.07300519916290718
64,lncRNA_45027,Cluster_9532,-0.11563442395431041,0.4773726720046406
65,lncRNA_45027,Cluster_9380,-0.1613455977480319,0.3199224551306198
66,lncRNA_45027,Cluster_14633,0.023823000000172467,0.883990291139446
67,lncRNA_45027,Cluster_17245,-0.32156588297512106,0.04303549754832535
68,lncRNA_45027,Cluster_5603,-0.19570265547601556,0.22619129767271962
69,lncRNA_45027,Cluster_3227,-0.16873129665814696,0.29796984939885207
70,lncRNA_45027,Cluster_1832,-0.04897120931611857,0.7641161745756176
71,lncRNA_45027,Cluster_3301,-0.1872539724105653,0.24726684528994675
72,lncRNA_45027,Cluster_17192,-0.018610608580533348,0.909252702482207
73,lncRNA_45027,Cluster_13327,0.014893539172535015,0.9273233056861642
74,lncRNA_45027,Cluster_3109,-0.08213664126550688,0.6143612541146545
75,lncRNA_45027,Cluster_1950,-0.012928896497021773,0.9368895858981874
76,lncRNA_45027,Cluster_17173,-0.06278993517824165,0.7003070615158405
77,lncRNA_45027,Cluster_5517,-0.19190004928915816,0.23551941308983027
78,lncRNA_45027,Cluster_5685,0.2113579701124547,0.19046500001621064
79,lncRNA_45027,Cluster_17623,-0.25617317705762416,0.11058723899196234
80,lncRNA_45027,Cluster_14692,-0.03362803504946377,0.8367937609306072
81,lncRNA_45027,Cluster_4754,-0.17888700689011913,0.26940111110428194
82,lncRNA_45027,Cluster_15097,-0.3099233141769743,0.05163180241249432
83,lncRNA_45027,Cluster_3226,-0.3619670121272438,0.021725783625251766
84,lncRNA_45027,Cluster_13647,-0.10032230472647088,0.5379399094872589
85,lncRNA_45027,Cluster_14610,-0.15352171974226184,0.34425543785889473
86,lncRNA_45027,Cluster_9512,-0.24000414397482994,0.13578136843749883
87,lncRNA_45027,Cluster_1836,-0.30354853366757273,0.056892843178931986
88,lncRNA_45027,Cluster_12087,-0.032708570910335445,0.8411983401260463
89,lncRNA_45027,Cluster_14532,-0.3004201017384125,0.05962682369831585
90,lncRNA_45027,Cluster_16354,-0.29648765269687377,0.06321070331550323
91,lncRNA_45027,Cluster_17186,-0.13338269161265934,0.41192440174505374
92,lncRNA_45027,Cluster_4752,-0.13865470915677963,0.39351829123183246
93,lncRNA_45027,Cluster_5516,-0.1715476696594637,0.28985959497125263
94,lncRNA_45027,Cluster_11565,0.2625714419720702,0.10166133395606154
95,lncRNA_45027,Cluster_4036,-0.1385174395371094,0.39399138695817465
96,lncRNA_45027,Cluster_9706,-0.203615706811847,0.20759922773434525
97,lncRNA_45027,Cluster_2372,-0.21073416431918277,0.19180728926199087
98,lncRNA_45027,Cluster_9420,-0.22427604582911254,0.1641454067796388
99,lncRNA_45027,Cluster_10452,-0.28352528833770735,0.07624674434479972
100,lncRNA_45027,Cluster_12083,-0.03189591660931885,0.8450952405478583
101,lncRNA_45027,Cluster_12081,-0.02621664845816115,0.8724255316588033
102,lncRNA_29519,Cluster_1951,0.20122414698702354,0.213102313403748
103,lncRNA_29519,Cluster_14165,0.340540504060882,0.03153936137952211
104,lncRNA_29519,Cluster_2500,0.15569770140308858,0.33737693402831853
105,lncRNA_29519,Cluster_4034,0.13176619074879614,0.41766466398203667
106,lncRNA_29519,Cluster_9786,0.04298691995342859,0.7922625211416284
107,lncRNA_29519,Cluster_9366,0.2052356233940012,0.20392841453847585
108,lncRNA_29519,Cluster_4026,0.05986865040580075,0.7136449017348409
109,lncRNA_29519,Cluster_1819,0.26380396440873527,0.10000702343508262
110,lncRNA_29519,Cluster_1833,-0.14866556311002468,0.3599132972378751
111,lncRNA_29519,Cluster_1865,0.5512023308059336,0.00022770996356571258
112,lncRNA_29519,Cluster_14605,0.12823757849471515,0.4303508224498873
113,lncRNA_29519,Cluster_14146,0.21845665330296749,0.1756559078135552
114,lncRNA_29519,Cluster_2746,0.12359694166697908,0.44735707046902823
115,lncRNA_29519,Cluster_9532,0.11481213533383876,0.48053144396443187
116,lncRNA_29519,Cluster_9380,0.23670031828885071,0.14141476841109918
117,lncRNA_29519,Cluster_14633,0.09393171909047504,0.5642669297961237
118,lncRNA_29519,Cluster_17245,0.005303386292168233,0.9740907426190859
119,lncRNA_29519,Cluster_5603,0.3610359449486131,0.02209151558662612
120,lncRNA_29519,Cluster_3227,0.19064153965835723,0.23866337324508088
121,lncRNA_29519,Cluster_1832,0.28327295645844547,0.07651992536712107
122,lncRNA_29519,Cluster_3301,-0.058637632256638504,0.7192909455787014
123,lncRNA_29519,Cluster_17192,-0.0721021626460369,0.65839501732059
124,lncRNA_29519,Cluster_13327,0.26962481538152033,0.09247115723999735
125,lncRNA_29519,Cluster_3109,0.38591523864225613,0.013914735438007378
126,lncRNA_29519,Cluster_1950,0.26184191919133365,0.10265031480475169
127,lncRNA_29519,Cluster_17173,0.0611595765089343,0.7077402233350915
128,lncRNA_29519,Cluster_5517,0.24184090977474423,0.1327223279897866
129,lncRNA_29519,Cluster_5685,0.1986773328108285,0.219072895877032
130,lncRNA_29519,Cluster_17623,0.29531662682311566,0.06431031124026144
131,lncRNA_29519,Cluster_14692,0.2284138024519674,0.15629973626365834
132,lncRNA_29519,Cluster_4754,0.053811983772706205,0.7415632766652595
133,lncRNA_29519,Cluster_15097,0.15995631713118086,0.3241624080841303
134,lncRNA_29519,Cluster_3226,0.40768680036454485,0.00902219022139069
135,lncRNA_29519,Cluster_13647,0.36468804221327294,0.02068580481369497
136,lncRNA_29519,Cluster_14610,0.079330926921058,0.6265482011896029
137,lncRNA_29519,Cluster_9512,0.08881079069333848,0.5857835020982732
138,lncRNA_29519,Cluster_1836,0.1888797934521526,0.24311205798587732
139,lncRNA_29519,Cluster_12087,-0.045223997966100674,0.7817081750969896
140,lncRNA_29519,Cluster_14532,0.3094270823286479,0.052026775519539284
141,lncRNA_29519,Cluster_16354,0.17214969029469726,0.2881446563561905
142,lncRNA_29519,Cluster_17186,0.06723596864575691,0.6801779147255373
143,lncRNA_29519,Cluster_4752,0.10121977722526651,0.5342906324256845
144,lncRNA_29519,Cluster_5516,0.23668567311205474,0.1414401179628188
145,lncRNA_29519,Cluster_11565,-0.11365059406635171,0.48501199403731843
146,lncRNA_29519,Cluster_4036,0.0051326171556890406,0.9749247530902955
147,lncRNA_29519,Cluster_9706,-0.07236185075546338,0.6572401455406189
148,lncRNA_29519,Cluster_2372,0.0659898702252345,0.6857982435407284
149,lncRNA_29519,Cluster_9420,0.14273601230856606,0.37960360730838955
150,lncRNA_29519,Cluster_10452,0.3744333655331681,0.017296372695604505
151,lncRNA_29519,Cluster_12083,-0.07655069971154113,0.6387217760578341
152,lncRNA_29519,Cluster_12081,-0.08212483869411492,0.6144123095161421
153,lncRNA_54264,Cluster_1951,0.10221986649272036,0.5302382822685381
154,lncRNA_54264,Cluster_14165,0.06022585205125576,0.7120094007765381
155,lncRNA_54264,Cluster_2500,0.21699158211251177,0.178642624362535
156,lncRNA_54264,Cluster_4034,0.1642540095197982,0.31115956543628503
157,lncRNA_54264,Cluster_9786,0.10625793748833541,0.514030016724414
158,lncRNA_54264,Cluster_9366,0.17524601972831855,0.279428280277937
159,lncRNA_54264,Cluster_4026,0.11943584367698683,0.46291258913722055
160,lncRNA_54264,Cluster_1819,0.2943113332762779,0.06526633530519857
161,lncRNA_54264,Cluster_1833,-0.19481808573447457,0.22833828567684947
162,lncRNA_54264,Cluster_1865,0.3611583500532131,0.022043142290482102
163,lncRNA_54264,Cluster_14605,0.3281811458290581,0.03869349345603409
164,lncRNA_54264,Cluster_14146,0.19232103237176407,0.234474038049678
165,lncRNA_54264,Cluster_2746,0.36624101509338813,0.02011115873789397
166,lncRNA_54264,Cluster_9532,0.10434090396108311,0.5216937626117727
167,lncRNA_54264,Cluster_9380,0.07302737114606093,0.6542840667717525
168,lncRNA_54264,Cluster_14633,-0.040110934102765054,0.8058848036074859
169,lncRNA_54264,Cluster_17245,0.2856784486952634,0.07394661509087645
170,lncRNA_54264,Cluster_5603,0.17632031919208166,0.27644470270241156
171,lncRNA_54264,Cluster_3227,-0.0671115645605295,0.6807382599508167
172,lncRNA_54264,Cluster_1832,0.20968617377066834,0.1940773361172059
173,lncRNA_54264,Cluster_3301,0.33240847449740296,0.03611093333583318
174,lncRNA_54264,Cluster_17192,-0.1745800521387693,0.2812883369141335
175,lncRNA_54264,Cluster_13327,0.3294875578892727,0.03787978418637166
176,lncRNA_54264,Cluster_3109,0.22032325908238845,0.17190262939794254
177,lncRNA_54264,Cluster_1950,0.1525659076969864,0.34730381683643213
178,lncRNA_54264,Cluster_17173,0.038104509512011095,0.8154222102632267
179,lncRNA_54264,Cluster_5517,0.23640472040020638,0.14192707220237097
180,lncRNA_54264,Cluster_5685,0.1811410321383536,0.26331389195916144
181,lncRNA_54264,Cluster_17623,0.18503385501313405,0.25301702832298384
182,lncRNA_54264,Cluster_14692,0.22603048952146765,0.16078471827672694
183,lncRNA_54264,Cluster_4754,0.035044377199395654,0.8300185928617361
184,lncRNA_54264,Cluster_15097,0.5356386313682955,0.0003683339967012247
185,lncRNA_54264,Cluster_3226,0.2856841499340413,0.07394059780749603
186,lncRNA_54264,Cluster_13647,0.3148893285850762,0.04781030101622173
187,lncRNA_54264,Cluster_14610,0.3114208048770649,0.05045446213751393
188,lncRNA_54264,Cluster_9512,0.030613495254973852,0.8512521756905843
189,lncRNA_54264,Cluster_1836,0.053252326233635815,0.7441602233252622
190,lncRNA_54264,Cluster_12087,0.10960005727859236,0.5008049790069223
191,lncRNA_54264,Cluster_14532,0.4680959801434331,0.0023191094862735555
192,lncRNA_54264,Cluster_16354,0.43977970054892496,0.0045185698251463055
193,lncRNA_54264,Cluster_17186,0.007929530067026583,0.9612690083478419
194,lncRNA_54264,Cluster_4752,-0.20467410939038705,0.20519566317050825
195,lncRNA_54264,Cluster_5516,0.32548729717443997,0.04041639675478133
196,lncRNA_54264,Cluster_11565,-0.23863081986970974,0.13810248860837437
197,lncRNA_54264,Cluster_4036,0.3806926089169449,0.015376117066411553
198,lncRNA_54264,Cluster_9706,-0.16426927638518912,0.31111397208561997
199,lncRNA_54264,Cluster_2372,0.2265067313165895,0.15988113637673504
200,lncRNA_54264,Cluster_9420,0.2581523601405807,0.10776497310174572
201,lncRNA_54264,Cluster_10452,0.3021641494257138,0.058090062187849734
202,lncRNA_54264,Cluster_12083,0.11754503363061818,0.47007549310205915
203,lncRNA_54264,Cluster_12081,0.09729311733668997,0.5503450616367561
204,lncRNA_18379,Cluster_1951,-0.04612228455140727,0.7774808542447265
205,lncRNA_18379,Cluster_14165,0.05422854965848605,0.7396321405992559
206,lncRNA_18379,Cluster_2500,-0.02209138745487707,0.8923714241584884
207,lncRNA_18379,Cluster_4034,0.25914807063333134,0.10636597530376114
208,lncRNA_18379,Cluster_9786,0.2785674622384908,0.08175587049232601
209,lncRNA_18379,Cluster_9366,0.2789285116957538,0.08134449550588756
210,lncRNA_18379,Cluster_4026,0.11247441827296617,0.4895710291755454
211,lncRNA_18379,Cluster_1819,0.16565382877555496,0.3069967008194163
212,lncRNA_18379,Cluster_1833,0.09569011105753501,0.556963935507616
213,lncRNA_18379,Cluster_1865,0.16280851393398257,0.31549558809378814
214,lncRNA_18379,Cluster_14605,0.16268365018066658,0.3158719179659292
215,lncRNA_18379,Cluster_14146,0.1609094972224731,0.32124962678397373
216,lncRNA_18379,Cluster_2746,-0.07065731830827142,0.6648346846629288
217,lncRNA_18379,Cluster_9532,0.03573339977181515,0.826726956685667
218,lncRNA_18379,Cluster_9380,0.22104083502727379,0.17047520402353458
219,lncRNA_18379,Cluster_14633,0.20920231754787824,0.19513177601467005
220,lncRNA_18379,Cluster_17245,0.14607386467152733,0.36844258617018083
221,lncRNA_18379,Cluster_5603,0.14299047666601622,0.3787457780478884
222,lncRNA_18379,Cluster_3227,0.3004508611481452,0.05959944255924808
223,lncRNA_18379,Cluster_1832,0.12713930408226462,0.43434271751902714
224,lncRNA_18379,Cluster_3301,0.03875477485586221,0.812328270029108
225,lncRNA_18379,Cluster_17192,0.26124868742174967,0.10345993345429967
226,lncRNA_18379,Cluster_13327,0.08218655103993765,0.6141453749310599
227,lncRNA_18379,Cluster_3109,0.2858045647862921,0.07381359755230052
228,lncRNA_18379,Cluster_1950,0.23853187523745445,0.13827084595786004
229,lncRNA_18379,Cluster_17173,0.21308207154731326,0.18678968915073013
230,lncRNA_18379,Cluster_5517,0.08470207914144644,0.6033066271225358
231,lncRNA_18379,Cluster_5685,0.4769488940112204,0.0018605200421382595
232,lncRNA_18379,Cluster_17623,0.13567051294713012,0.40387752916480896
233,lncRNA_18379,Cluster_14692,0.2581106594304081,0.10782386720426738
234,lncRNA_18379,Cluster_4754,0.039807789579672744,0.8073240408966608
235,lncRNA_18379,Cluster_15097,-0.01646926685189146,0.9196579557188181
236,lncRNA_18379,Cluster_3226,-0.07912068562285644,0.6274654164775103
237,lncRNA_18379,Cluster_13647,-0.03171616303265774,0.8459577032761404
238,lncRNA_18379,Cluster_14610,0.12689439420322018,0.4352356819171097
239,lncRNA_18379,Cluster_9512,0.0625065526247759,0.701597110866354
240,lncRNA_18379,Cluster_1836,-0.0006996422443179679,0.9965813885924529
241,lncRNA_18379,Cluster_12087,-0.12270088627560269,0.450682493772728
242,lncRNA_18379,Cluster_14532,0.031962251206186475,0.844777010239437
243,lncRNA_18379,Cluster_16354,-0.06548978639211854,0.6880585130473891
244,lncRNA_18379,Cluster_17186,0.2640750767373151,0.0996459125149065
245,lncRNA_18379,Cluster_4752,0.13612602692210274,0.4022862210628472
246,lncRNA_18379,Cluster_5516,0.07905904189973227,0.6277344531238254
247,lncRNA_18379,Cluster_11565,0.20159113258668016,0.21225136391727734
248,lncRNA_18379,Cluster_4036,0.06416126269003947,0.6940761095589372
249,lncRNA_18379,Cluster_9706,0.13642368537812255,0.4012483235865763
250,lncRNA_18379,Cluster_2372,0.12351332205382753,0.44766683020371284
251,lncRNA_18379,Cluster_9420,0.16448975421066678,0.3104560032550217
252,lncRNA_18379,Cluster_10452,0.23861317001742402,0.13813250926056234
253,lncRNA_18379,Cluster_12083,-0.11900180574327952,0.46455165783170854
254,lncRNA_18379,Cluster_12081,-0.1132420309280539,0.4865931397747618
255,lncRNA_10832,Cluster_1951,0.1477308423756637,0.3629756427885498
256,lncRNA_10832,Cluster_14165,0.42076104605874276,0.00686096673222007
257,lncRNA_10832,Cluster_2500,0.07485987875980499,0.6461714797122105
258,lncRNA_10832,Cluster_4034,0.2986195196435926,0.061247182090008026
259,lncRNA_10832,Cluster_9786,0.27818858684845993,0.0821892959477297
260,lncRNA_10832,Cluster_9366,0.3482509786439241,0.027655593539718543
261,lncRNA_10832,Cluster_4026,0.2076658430818569,0.1985068411236034
262,lncRNA_10832,Cluster_1819,0.36057309776199625,0.022275229968255407
263,lncRNA_10832,Cluster_1833,-0.01991246440767355,0.9029338825446954
264,lncRNA_10832,Cluster_1865,0.559630126982068,0.00017375387758861377
265,lncRNA_10832,Cluster_14605,0.3726337391266364,0.01788445215187708
266,lncRNA_10832,Cluster_14146,0.401884321716612,0.010154173265508064
267,lncRNA_10832,Cluster_2746,0.30707940494204733,0.05392839986879737
268,lncRNA_10832,Cluster_9532,0.22885398198443,0.1554814603899659
269,lncRNA_10832,Cluster_9380,0.3767741232443724,0.016555888130850932
270,lncRNA_10832,Cluster_14633,0.19831351442811415,0.21993512486418434
271,lncRNA_10832,Cluster_17245,0.22975603900250402,0.15381433277314754
272,lncRNA_10832,Cluster_5603,0.4469438084028197,0.003837000836821834
273,lncRNA_10832,Cluster_3227,0.3147121667204585,0.04794259134737685
274,lncRNA_10832,Cluster_1832,0.4529007045268476,0.003340346407159458
275,lncRNA_10832,Cluster_3301,0.14725985692667834,0.364524605199859
276,lncRNA_10832,Cluster_17192,0.10644530613519522,0.513283998966197
277,lncRNA_10832,Cluster_13327,0.458373010075185,0.0029345655182807765
278,lncRNA_10832,Cluster_3109,0.39358292674533946,0.011983317367205554
279,lncRNA_10832,Cluster_1950,0.4418781768186448,0.0043088049976240175
280,lncRNA_10832,Cluster_17173,0.19033712340659747,0.23942810365751624
281,lncRNA_10832,Cluster_5517,0.39267147467998675,0.012200239645355965
282,lncRNA_10832,Cluster_5685,0.33980153292716764,0.031934048371003027
283,lncRNA_10832,Cluster_17623,0.3493354637544026,0.027142544368996126
284,lncRNA_10832,Cluster_14692,0.3686930319038403,0.019231086033681493
285,lncRNA_10832,Cluster_4754,0.11883706226099207,0.46517459339424
286,lncRNA_10832,Cluster_15097,0.3190807846290432,0.044765391089896515
287,lncRNA_10832,Cluster_3226,0.3888343905504492,0.013150442023321262
288,lncRNA_10832,Cluster_13647,0.4163159032485479,0.007539350781812837
289,lncRNA_10832,Cluster_14610,0.28487851174154866,0.07479471177703356
290,lncRNA_10832,Cluster_9512,0.15325661050922826,0.3450993053303038
291,lncRNA_10832,Cluster_1836,0.1970126062388283,0.22303731232478508
292,lncRNA_10832,Cluster_12087,0.02883233666619385,0.859817943769218
293,lncRNA_10832,Cluster_14532,0.4210267886078179,0.006822134486323397
294,lncRNA_10832,Cluster_16354,0.2540682871788839,0.11364986249270753
295,lncRNA_10832,Cluster_17186,0.20135081675360594,0.21280833059762777
296,lncRNA_10832,Cluster_4752,0.17971243151148816,0.2671613048350432
297,lncRNA_10832,Cluster_5516,0.39220370683479605,0.012312857085973515
298,lncRNA_10832,Cluster_11565,-0.1864888124182268,0.24923863040269056
299,lncRNA_10832,Cluster_4036,0.2285304152532241,0.15608265317599498
300,lncRNA_10832,Cluster_9706,0.03945239071370459,0.8090121631006227
301,lncRNA_10832,Cluster_2372,0.2724496340341676,0.08897556908473536
302,lncRNA_10832,Cluster_9420,0.36252534435368566,0.021508901043300353
303,lncRNA_10832,Cluster_10452,0.4165677080733776,0.007499436190357774
304,lncRNA_10832,Cluster_12083,0.033599388158310706,0.8369309169487077
305,lncRNA_10832,Cluster_12081,0.016173069350641313,0.9210983243960398
306,lncRNA_11991,Cluster_1951,-0.013319969697424404,0.9349846240012143
307,lncRNA_11991,Cluster_14165,0.15259073435772544,0.3472244290672327
308,lncRNA_11991,Cluster_2500,-0.0679249782919969,0.677077529223896
309,lncRNA_11991,Cluster_4034,0.049575972339947996,0.7612876666410843
310,lncRNA_11991,Cluster_9786,0.0032681098171683074,0.9840322472242641
311,lncRNA_11991,Cluster_9366,0.15113050543946774,0.3519126116741509
312,lncRNA_11991,Cluster_4026,0.0618827183731097,0.7044399133062421
313,lncRNA_11991,Cluster_1819,0.04082628467569741,0.802491047336418
314,lncRNA_11991,Cluster_1833,-0.045386471389700825,0.7809431154378219
315,lncRNA_11991,Cluster_1865,0.24917937026320716,0.12101019016707604
316,lncRNA_11991,Cluster_14605,0.11761666663265298,0.46980306123601007
317,lncRNA_11991,Cluster_14146,0.16900002230619693,0.2971897876544936
318,lncRNA_11991,Cluster_2746,0.28397155627800924,0.07576547276470105
319,lncRNA_11991,Cluster_9532,-0.061730718429849986,0.7051331771932715
320,lncRNA_11991,Cluster_9380,0.03753824658041093,0.8181187238171311
321,lncRNA_11991,Cluster_14633,-0.1395102462141453,0.3905771587681344
322,lncRNA_11991,Cluster_17245,0.1379453975450951,0.3959664678529896
323,lncRNA_11991,Cluster_5603,0.08565804744473557,0.5992093841657085
324,lncRNA_11991,Cluster_3227,-0.11735144558216724,0.47081215861647385
325,lncRNA_11991,Cluster_1832,0.052790832853153676,0.7463037688267274
326,lncRNA_11991,Cluster_3301,0.2115153188866412,0.19012747207825065
327,lncRNA_11991,Cluster_17192,-0.15326798987797266,0.3450630577506462
328,lncRNA_11991,Cluster_13327,-0.08001127682876673,0.6235838562672983
329,lncRNA_11991,Cluster_3109,0.017477300586336796,0.9147579456740661
330,lncRNA_11991,Cluster_1950,0.12572359622906484,0.43951854360785925
331,lncRNA_11991,Cluster_17173,0.040256545798649054,0.8051937079240817
332,lncRNA_11991,Cluster_5517,0.07543521418532881,0.6436326982908593
333,lncRNA_11991,Cluster_5685,0.1362252387621863,0.4019401103205261
334,lncRNA_11991,Cluster_17623,-0.011713919629272533,0.9428100418092445
335,lncRNA_11991,Cluster_14692,0.10550399490213784,0.5170373395833854
336,lncRNA_11991,Cluster_4754,-0.13896245573449073,0.3924588525098944
337,lncRNA_11991,Cluster_15097,0.5053411967563419,0.0008810888513821852
338,lncRNA_11991,Cluster_3226,0.2550270853375682,0.1122469525807565
339,lncRNA_11991,Cluster_13647,0.07431242580255204,0.6485909029134772
340,lncRNA_11991,Cluster_14610,0.18793161443351517,0.2455293678784002
341,lncRNA_11991,Cluster_9512,0.08230174416088372,0.613647242426416
342,lncRNA_11991,Cluster_1836,0.03549564205565802,0.8278624585775654
343,lncRNA_11991,Cluster_12087,-0.2188124896006774,0.17493592247432532
344,lncRNA_11991,Cluster_14532,0.33570994816363847,0.03419358083922713
345,lncRNA_11991,Cluster_16354,0.2485248006060285,0.12202220685711732
346,lncRNA_11991,Cluster_17186,0.042754380537874656,0.7933617571686684
347,lncRNA_11991,Cluster_4752,-0.10157234352411622,0.5328603269605182
348,lncRNA_11991,Cluster_5516,0.09245292936657004,0.5704427139176408
349,lncRNA_11991,Cluster_11565,-0.10048305091829396,0.5372854060419184
350,lncRNA_11991,Cluster_4036,0.3331239123390506,0.03568814373392089
351,lncRNA_11991,Cluster_9706,-0.262020198494404,0.10240795420393124
352,lncRNA_11991,Cluster_2372,0.06495179111296952,0.6904931236724421
353,lncRNA_11991,Cluster_9420,0.12582869331024155,0.4391331449962468
354,lncRNA_11991,Cluster_10452,0.22855431881483787,0.1560381821104581
355,lncRNA_11991,Cluster_12083,-0.22194749496610583,0.16868386132806737
356,lncRNA_11991,Cluster_12081,-0.2159961780902265,0.18069244859050088
357,lncRNA_33043,Cluster_1951,0.2556860812721484,0.1112903393202723
358,lncRNA_33043,Cluster_14165,0.25959605283235193,0.1057410752479442
359,lncRNA_33043,Cluster_2500,-0.015724803408781865,0.9232786526059961
360,lncRNA_33043,Cluster_4034,0.12507361958548965,0.44190619156691147
361,lncRNA_33043,Cluster_9786,0.21575481147666886,0.1811920073637442
362,lncRNA_33043,Cluster_9366,0.1083725742807034,0.5056420224643385
363,lncRNA_33043,Cluster_4026,-0.0025878998234552504,0.9873554028196591
364,lncRNA_33043,Cluster_1819,0.05117092685391495,0.7538427423680307
365,lncRNA_33043,Cluster_1833,0.16146827796088836,0.31954972734546555
366,lncRNA_33043,Cluster_1865,0.14008057686906736,0.3886236404021458
367,lncRNA_33043,Cluster_14605,0.21450153168705693,0.1838017559860192
368,lncRNA_33043,Cluster_14146,0.1541039622842136,0.34240654707633245
369,lncRNA_33043,Cluster_2746,0.3426853421700123,0.030416477345404064
370,lncRNA_33043,Cluster_9532,-0.03601466785449002,0.8253841037072217
371,lncRNA_33043,Cluster_9380,0.11772715913364383,0.46938300470966776
372,lncRNA_33043,Cluster_14633,0.3083793090146981,0.052868712910534486
373,lncRNA_33043,Cluster_17245,0.26842362635764183,0.09398925655288726
