,feature1,feature2,correlation,p_value
31,FUN_016236,CpG_ntLink_6_13134703,0.34136950496258045,0.031101376975687527
32,FUN_016236,CpG_ntLink_6_13134955,0.3448032964326984,0.029340214728300555
33,FUN_016236,CpG_ptg000018l_13662322,0.15510189254204756,0.33925186092743326
34,FUN_016236,CpG_ntLink_8_16166883,0.13609939900168286,0.4023791445041044
35,FUN_016236,CpG_ptg000012l_8971712,0.02369746865728788,0.8845974644317477
36,FUN_016236,CpG_ptg000027l_11257081,-0.06286721208791121,0.6999554157270155
37,FUN_016236,CpG_ptg000009l_7035562,0.1603138578657189,0.32306788606124776
38,FUN_016236,CpG_ptg000025l_13842125,0.32697490815376806,0.039457410671405124
39,FUN_016236,CpG_ptg000023l_29344852,0.07648049904979011,0.6390303890701992
40,FUN_016236,CpG_ptg000007l_10142552,-0.16892551941377812,0.2974059245953741
41,FUN_016236,CpG_ptg000030l_2148069,-0.1819661885069937,0.26110844124695015
42,FUN_016236,CpG_ptg000027l_13568498,-0.1678509211035727,0.3005346076920573
43,FUN_016236,CpG_ptg000011l_8391275,-0.21695622269645745,0.178715153933669
44,FUN_016236,CpG_ptg000030l_2148141,-0.33013649634034153,0.03748081126674854
45,FUN_016236,CpG_ptg000031l_9119576,-0.5557160195213622,0.00019718375104206318
46,FUN_016236,CpG_ptg000018l_13662270,-0.09136821178315245,0.5749923174409363
47,FUN_016236,CpG_ptg000008l_25384586,-0.2296143785741134,0.15407527412262093
48,FUN_016236,CpG_ntLink_6_19920923,0.1219524857517555,0.4534702075930997
49,FUN_016236,CpG_ptg000011l_8393678,-0.10041841151133825,0.5375485493910195
50,FUN_016236,CpG_ptg000027l_11257122,0.10117285964887839,0.5344811097313305
51,FUN_016236,CpG_ptg000027l_2551260,0.44321319161081835,0.004179810549156416
52,FUN_016236,CpG_ptg000047l_3573704,0.12811770966111463,0.43078551290008393
53,FUN_016236,CpG_ptg000011l_8393612,0.0006474688712437086,0.9968363182460046
54,FUN_016236,CpG_ptg000012l_8971736,-0.07484946271530256,0.6462174791548747
55,FUN_016236,CpG_ptg000023l_14647605,0.1020102011525128,0.5310866006773115
56,FUN_016236,CpG_ptg000011l_8393753,-0.15150176129469198,0.3507170335914064
57,FUN_016236,CpG_ptg000025l_14126701,0.3501633263799622,0.02675622589022717
58,FUN_016236,CpG_ptg000025l_14126680,-0.13325251046123382,0.4123850103855053
59,FUN_016236,CpG_ptg000030l_2148033,0.00690055847569111,0.9662918311288126
60,FUN_016236,CpG_ptg000021l_6264633,0.30971509904628985,0.051797235884893725
61,FUN_016236,CpG_ptg000023l_36912999,-0.041254930022521806,0.8004591818062943
62,FUN_016236,CpG_ptg000011l_8393629,-0.08619740837379544,0.5969030588572488
63,FUN_016236,CpG_ntLink_8_16166900,0.36520863385810753,0.02049165904900436
64,FUN_016236,CpG_ptg000027l_11256965,0.21207841019631696,0.1889230529911627
65,FUN_016236,CpG_ntLink_6_13135361,0.04052509347127794,0.8039195224919056
66,FUN_016236,CpG_ptg000027l_11257129,0.23159999451504157,0.1504470925723251
67,FUN_016236,CpG_ptg000011l_8391132,-0.22249804135619225,0.16760275157519045
68,FUN_016236,CpG_ptg000024l_8612235,-0.18254138669330783,0.25957834366216403
69,FUN_016236,CpG_ntLink_6_13134542,0.4701800170927954,0.002203042754814426
70,FUN_016236,CpG_ptg000011l_8391344,-0.0559577675809795,0.7316327045109472
71,FUN_016236,CpG_ntLink_6_13134040,0.385849572391003,0.01393235194550095
72,FUN_016236,CpG_ptg000027l_2551252,0.14840440123160137,0.36076734750648826
73,FUN_016236,CpG_ptg000011l_8392724,-0.10910791623215536,0.5027414877568119
74,FUN_016236,CpG_ptg000023l_17397288,-0.1559716883697398,0.33651688552672715
75,FUN_016236,CpG_ntLink_8_16166893,0.46594914711446533,0.0024442583595312593
76,FUN_016236,CpG_ptg000031l_8422817,-0.46868650691861274,0.0022856878670992294
77,FUN_016236,CpG_ptg000033l_1262372,0.030507443345911,0.8517617284447554
78,FUN_016236,CpG_ptg000027l_11257094,0.11069072173603556,0.4965269260674458
79,FUN_016236,CpG_ptg000025l_13842110,0.212593404202805,0.18782624763302017
80,FUN_016236,CpG_ptg000047l_4021399,0.03315530910126598,0.8390576915199189
81,FUN_016236,CpG_ptg000011l_8396017,-0.05972324377219807,0.7143110300825454
82,FUN_016236,CpG_ptg000007l_6510226,0.05695930773155637,0.7270122488762795
83,FUN_016236,CpG_ptg000020l_10589614,0.33603579417033713,0.0340089594667994
84,FUN_016236,CpG_ptg000008l_25384626,-0.3008191508638353,0.059272378566945734
85,FUN_016236,CpG_ptg000007l_5089326,0.006353593575895441,0.9689623209239387
86,FUN_016236,CpG_ptg000011l_8393715,-0.24039836453648614,0.13512045029929887
87,FUN_016236,CpG_ptg000011l_5627236,0.4441879976706468,0.004087756685481115
88,FUN_016236,CpG_ptg000004l_4757204,0.1000449461923433,0.5390701210057335
89,FUN_016236,CpG_ptg000011l_8393332,-0.059173628581911414,0.7168307795162324
90,FUN_016236,CpG_ptg000008l_12977382,-0.2942684385298501,0.06530737662147294
91,FUN_016236,CpG_ptg000012l_15244520,0.3773475129691563,0.016378630923111686
92,FUN_016236,CpG_ptg000030l_2148108,0.09869462340081916,0.544588828380401
93,FUN_016236,CpG_ptg000011l_8393679,-0.1585038315073105,0.3286326313766349
94,FUN_016236,CpG_ptg000047l_4021456,0.10361384535804026,0.5246150135814508
95,FUN_016236,CpG_ptg000030l_3155880,0.11649864812454301,0.4740645992435048
96,FUN_016236,CpG_ntLink_6_13134796,0.5192781803364843,0.0005958737892223349
97,FUN_016236,CpG_ptg000007l_6510240,0.07942086824463157,0.6261559852117222
98,FUN_016236,CpG_ptg000024l_8612179,0.0354148939627774,0.8282481803338179
99,FUN_016236,CpG_ptg000025l_13842137,0.11453779902780824,0.4815877167944876
100,FUN_037983,CpG_ptg000009l_7035570,0.13890255058471557,0.39266494987660006
101,FUN_037983,CpG_ptg000008l_25384624,-0.19506622183863945,0.22773462010993167
102,FUN_037983,CpG_ptg000016l_5715686,-0.25707048083250955,0.10930084342427204
103,FUN_037983,CpG_ptg000011l_5627243,0.08862565542561412,0.5865681798402425
104,FUN_037983,CpG_ptg000023l_17397315,0.07085465260632445,0.6639537521489988
105,FUN_037983,CpG_ptg000024l_8612241,-0.0016684194558717297,0.9918478346295612
106,FUN_037983,CpG_ptg000007l_10145025,-0.0678811928818502,0.6772743979902032
107,FUN_037983,CpG_ptg000016l_3294380,0.08109099077112428,0.6188914523035586
108,FUN_037983,CpG_ptg000004l_4756886,0.1218223489182088,0.453955905031579
109,FUN_037983,CpG_ptg000022l_5440529,0.18561233802421737,0.2515101979649336
110,FUN_037983,CpG_ptg000011l_967757,0.09430154606666535,0.5627272875460293
111,FUN_037983,CpG_ntLink_8_34790315,-0.19143342553717108,0.23668181599628868
112,FUN_037983,CpG_ptg000007l_10144998,-0.1146600972791983,0.48111668398883006
113,FUN_037983,CpG_ntLink_8_16166717,-0.16325828423073135,0.31414235873707563
114,FUN_037983,CpG_ptg000004l_4759974,0.11835775920149172,0.4669894883033176
115,FUN_037983,CpG_ptg000011l_8393022,0.1913257312418347,0.2369506443737426
116,FUN_037983,CpG_ptg000009l_18122328,-0.1223202071633544,0.4520993181774142
117,FUN_037983,CpG_ptg000025l_13839170,0.09707537004542983,0.551241961975254
118,FUN_037983,CpG_ptg000011l_8393957,0.1966464458934162,0.22391586308896572
119,FUN_037983,CpG_ptg000033l_1262376,-0.05975466300615455,0.714167076410438
120,FUN_037983,CpG_ptg000027l_13568456,0.24816493934095935,0.12258127909076806
121,FUN_037983,CpG_ptg000031l_13053283,0.09519898296037066,0.5589992444957121
122,FUN_037983,CpG_ptg000011l_8393002,-0.09503857693133437,0.5596647414822745
123,FUN_037983,CpG_ptg000007l_6510243,0.022658173572890822,0.8896268218376681
124,FUN_037983,CpG_ntLink_6_13135348,-0.16393327450475903,0.3121183944860058
125,FUN_037983,CpG_ptg000012l_8047014,0.20372701875583485,0.20734552714471974
126,FUN_037983,CpG_ptg000011l_8393613,-0.18694757950266924,0.24805514446752694
127,FUN_037983,CpG_ptg000012l_8971785,0.26259170404730636,0.10163396988582872
128,FUN_037983,CpG_ptg000007l_10144971,-0.19969157048847147,0.2166815205094019
129,FUN_037983,CpG_ptg000047l_4021443,-0.24065746447336794,0.13468736566433354
130,FUN_037983,CpG_ptg000004l_4757512,0.3338981979416498,0.03523515242147921
131,FUN_037983,CpG_ntLink_6_13134703,-0.02967048516898716,0.8557851703696209
132,FUN_037983,CpG_ntLink_6_13134955,-0.009159471300085579,0.9552671240815253
133,FUN_037983,CpG_ptg000018l_13662322,-0.21739333247232903,0.17782002586466705
134,FUN_037983,CpG_ntLink_8_16166883,-0.20758267477988346,0.1986906924714434
135,FUN_037983,CpG_ptg000012l_8971712,0.12241489589585848,0.45174667683401704
136,FUN_037983,CpG_ptg000027l_11257081,-0.2348185173734939,0.1446995277078424
137,FUN_037983,CpG_ptg000009l_7035562,0.20710437690663966,0.19975033445923068
138,FUN_037983,CpG_ptg000025l_13842125,0.39032831225898657,0.012773283954272978
139,FUN_037983,CpG_ptg000023l_29344852,-0.17487123709760785,0.28047406337040365
140,FUN_037983,CpG_ptg000007l_10142552,0.10717359114073313,0.5103894443225593
141,FUN_037983,CpG_ptg000030l_2148069,0.25147046735508527,0.11751757734792374
142,FUN_037983,CpG_ptg000027l_13568498,0.3902864136845449,0.012783735154237226
143,FUN_037983,CpG_ptg000011l_8391275,0.02650221253387038,0.8710475450179684
144,FUN_037983,CpG_ptg000030l_2148141,0.35393987572340413,0.025051255112369848
145,FUN_037983,CpG_ptg000031l_9119576,0.09013684880078732,0.5801768584323281
146,FUN_037983,CpG_ptg000018l_13662270,0.044631749842596366,0.7844986825856871
147,FUN_037983,CpG_ptg000008l_25384586,-0.11783814403324369,0.46896127700347595
148,FUN_037983,CpG_ntLink_6_19920923,0.3070376505354615,0.05396271818070169
149,FUN_037983,CpG_ptg000011l_8393678,-0.2907561122998303,0.06873784596362603
150,FUN_037983,CpG_ptg000027l_11257122,0.03445515776156563,0.8328357195641324
151,FUN_037983,CpG_ptg000027l_2551260,0.18761254382187528,0.246346439808592
152,FUN_037983,CpG_ptg000047l_3573704,0.02664604106536337,0.8703536438517684
153,FUN_037983,CpG_ptg000011l_8393612,0.03762494894489094,0.8177057170673234
154,FUN_037983,CpG_ptg000012l_8971736,0.24504249636732886,0.12751314952494078
155,FUN_037983,CpG_ptg000023l_14647605,0.06562391319246051,0.6874520257286193
156,FUN_037983,CpG_ptg000011l_8393753,-0.17919271346441643,0.26857013251068024
157,FUN_037983,CpG_ptg000025l_14126701,0.09698158052833197,0.5516284931134036
158,FUN_037983,CpG_ptg000025l_14126680,0.17457918937151057,0.2812907518539958
159,FUN_037983,CpG_ptg000030l_2148033,0.1913018485611013,0.23701028878792613
160,FUN_037983,CpG_ptg000021l_6264633,0.3360548518929322,0.03399818689864146
161,FUN_037983,CpG_ptg000023l_36912999,-0.059247689625634696,0.7164910682365292
162,FUN_037983,CpG_ptg000011l_8393629,-0.17977151300091573,0.26700145882918036
163,FUN_037983,CpG_ntLink_8_16166900,0.1686125652726501,0.2983149228615139
164,FUN_037983,CpG_ptg000027l_11256965,-0.05826792849549196,0.7209894765032889
165,FUN_037983,CpG_ntLink_6_13135361,-0.21105293096606506,0.1911205435202602
166,FUN_037983,CpG_ptg000027l_11257129,0.26255397580546014,0.10168492665071598
167,FUN_037983,CpG_ptg000011l_8391132,-0.17115908143760253,0.29097003729515214
168,FUN_037983,CpG_ptg000024l_8612235,-0.04307466162089884,0.7918478607502544
169,FUN_037983,CpG_ntLink_6_13134542,-0.032280747868702483,0.8432494096110842
170,FUN_037983,CpG_ptg000011l_8391344,-0.16834287698060346,0.2990996794118436
171,FUN_037983,CpG_ntLink_6_13134040,-0.11819743407487367,0.4675974043043877
172,FUN_037983,CpG_ptg000027l_2551252,0.35903358401504143,0.022895494410311315
173,FUN_037983,CpG_ptg000011l_8392724,0.013224580917357256,0.9354492410190256
174,FUN_037983,CpG_ptg000023l_17397288,0.09939470824457625,0.5417242525943627
175,FUN_037983,CpG_ntLink_8_16166893,0.07458204523406947,0.6473988951303477
176,FUN_037983,CpG_ptg000031l_8422817,0.09192342162607077,0.5726615574221905
177,FUN_037983,CpG_ptg000033l_1262372,-0.17796552926806852,0.2719161292743437
178,FUN_037983,CpG_ptg000027l_11257094,-0.21168337300923742,0.18976744739165635
179,FUN_037983,CpG_ptg000025l_13842110,0.3671087561652776,0.01979593261446762
180,FUN_037983,CpG_ptg000047l_4021399,-0.2173460717769338,0.1779166531362452
181,FUN_037983,CpG_ptg000011l_8396017,-0.04633168312686011,0.7764963314974593
182,FUN_037983,CpG_ptg000007l_6510226,0.11801156561851721,0.46830270134893975
183,FUN_037983,CpG_ptg000020l_10589614,0.26795980120341617,0.09458055909141061
184,FUN_037983,CpG_ptg000008l_25384626,-0.14006941425850108,0.38866182012106976
185,FUN_037983,CpG_ptg000007l_5089326,-0.1668586387803705,0.3034422547954594
186,FUN_037983,CpG_ptg000011l_8393715,-0.27593173016440536,0.08480825565378784
187,FUN_037983,CpG_ptg000011l_5627236,0.02755319417263589,0.8659793091766051
188,FUN_037983,CpG_ptg000004l_4757204,-0.19345046876369837,0.23168505023310104
189,FUN_037983,CpG_ptg000011l_8393332,-0.0854188938371443,0.6002332516653353
190,FUN_037983,CpG_ptg000008l_12977382,0.2600749834163737,0.10507610012893193
191,FUN_037983,CpG_ptg000012l_15244520,-0.20085224942517949,0.21396706110180577
192,FUN_037983,CpG_ptg000030l_2148108,0.15672391858062432,0.33416259373469587
193,FUN_037983,CpG_ptg000011l_8393679,-0.19103130992990053,0.23768664093081837
194,FUN_037983,CpG_ptg000047l_4021456,-0.25420964908048216,0.11344219341915981
195,FUN_037983,CpG_ptg000030l_3155880,0.29668580414003076,0.06302612076926782
196,FUN_037983,CpG_ntLink_6_13134796,-0.22616062024700778,0.16053745210039866
197,FUN_037983,CpG_ptg000007l_6510240,-0.023424913144748392,0.8859159916234977
198,FUN_037983,CpG_ptg000024l_8612179,0.10414696193331,0.5224722166004733
199,FUN_037983,CpG_ptg000025l_13842137,0.2827694939619675,0.07706727519875196
200,FUN_030964,CpG_ptg000009l_7035570,-0.24061366267786685,0.1347605077846584
201,FUN_030964,CpG_ptg000008l_25384624,-0.008866670871404804,0.9566957271333684
202,FUN_030964,CpG_ptg000016l_5715686,0.0037474152686715824,0.9816907641651008
203,FUN_030964,CpG_ptg000011l_5627243,-0.04595836124359052,0.7782518068380908
204,FUN_030964,CpG_ptg000023l_17397315,-0.16420217694077466,0.31131439111506465
205,FUN_030964,CpG_ptg000024l_8612241,-0.1000317994920981,0.5391237209872549
206,FUN_030964,CpG_ptg000007l_10145025,0.29002185879713016,0.06947263006039824
207,FUN_030964,CpG_ptg000016l_3294380,0.16211864603320672,0.3175783322305356
208,FUN_030964,CpG_ptg000004l_4756886,-0.30157441273503954,0.058606131500029135
209,FUN_030964,CpG_ptg000022l_5440529,-0.030130430425634395,0.85357366033463
210,FUN_030964,CpG_ptg000011l_967757,-0.1982366941587056,0.22011748299323672
211,FUN_030964,CpG_ntLink_8_34790315,-0.14616412394150524,0.3681435291944506
212,FUN_030964,CpG_ptg000007l_10144998,0.37336664574574724,0.01764295636337586
213,FUN_030964,CpG_ntLink_8_16166717,0.11752456592419312,0.47015335047737816
214,FUN_030964,CpG_ptg000004l_4759974,0.11166105141138064,0.4927366625576725
215,FUN_030964,CpG_ptg000011l_8393022,0.3896179568632671,0.012951459981658697
216,FUN_030964,CpG_ptg000009l_18122328,-0.08283345149135377,0.6113501880704046
217,FUN_030964,CpG_ptg000025l_13839170,0.04005483318919048,0.8061511061122737
218,FUN_030964,CpG_ptg000011l_8393957,-0.053376051268362396,0.7435858675287031
219,FUN_030964,CpG_ptg000033l_1262376,-0.06611758727851563,0.6852214218026327
220,FUN_030964,CpG_ptg000027l_13568456,0.21421101463428427,0.1844105052865195
221,FUN_030964,CpG_ptg000031l_13053283,0.293368623833202,0.06617302926891612
222,FUN_030964,CpG_ptg000011l_8393002,0.12570623613702528,0.43958222225466104
223,FUN_030964,CpG_ptg000007l_6510243,0.06157049357022109,0.7058642090301809
224,FUN_030964,CpG_ntLink_6_13135348,-0.05449837955192258,0.7383820898122189
225,FUN_030964,CpG_ptg000012l_8047014,0.295772471207991,0.06388048010677294
226,FUN_030964,CpG_ptg000011l_8393613,0.07095754848812216,0.6634945848032914
227,FUN_030964,CpG_ptg000012l_8971785,-0.11047293388251073,0.49737968589149567
228,FUN_030964,CpG_ptg000007l_10144971,0.07952737646137453,0.625691655610094
229,FUN_030964,CpG_ptg000047l_4021443,-0.12194396547658733,0.4535019983996386
230,FUN_030964,CpG_ptg000004l_4757512,0.1207865221521513,0.45783184734745325
231,FUN_030964,CpG_ntLink_6_13134703,0.11001473763671007,0.49917621891176955
232,FUN_030964,CpG_ntLink_6_13134955,0.006019538529944955,0.9705934703604294
233,FUN_030964,CpG_ptg000018l_13662322,0.16056237601812806,0.32230847367615717
234,FUN_030964,CpG_ntLink_8_16166883,0.05815791822668329,0.7214951525550118
235,FUN_030964,CpG_ptg000012l_8971712,-0.05135955732914947,0.752963689615397
236,FUN_030964,CpG_ptg000027l_11257081,-0.028175726026337222,0.8629797019489567
237,FUN_030964,CpG_ptg000009l_7035562,-0.28097141338898873,0.07904713006648945
238,FUN_030964,CpG_ptg000025l_13842125,0.24735819220480068,0.12384160014785701
239,FUN_030964,CpG_ptg000023l_29344852,-0.10859092446121173,0.5047798648655386
240,FUN_030964,CpG_ptg000007l_10142552,0.3333755147583059,0.03554042528733011
241,FUN_030964,CpG_ptg000030l_2148069,-0.16055234500833798,0.32233910438775903
242,FUN_030964,CpG_ptg000027l_13568498,0.2915730820505139,0.06792750431175429
243,FUN_030964,CpG_ptg000011l_8391275,-0.19813776451972748,0.2203524783140454
244,FUN_030964,CpG_ptg000030l_2148141,0.20714609411774734,0.19965775494484753
245,FUN_030964,CpG_ptg000031l_9119576,0.14078682184179386,0.3862125146513324
246,FUN_030964,CpG_ptg000018l_13662270,0.29054648633442853,0.06894699542028834
247,FUN_030964,CpG_ptg000008l_25384586,0.03581691139682356,0.8263281977329764
248,FUN_030964,CpG_ntLink_6_19920923,-0.0940401359843117,0.5638153732293162
249,FUN_030964,CpG_ptg000011l_8393678,-0.16777601876237558,0.30075346714047047
250,FUN_030964,CpG_ptg000027l_11257122,0.12894608216041034,0.42778651273784907
251,FUN_030964,CpG_ptg000027l_2551260,-0.06177518293030492,0.7049303525527416
252,FUN_030964,CpG_ptg000047l_3573704,-0.18399271184108743,0.25574417481925776
253,FUN_030964,CpG_ptg000011l_8393612,-0.1331351251706534,0.41280059571130495
254,FUN_030964,CpG_ptg000012l_8971736,-0.030509975028769495,0.851749563652297
255,FUN_030964,CpG_ptg000023l_14647605,0.2072538837705974,0.19941868568776097
256,FUN_030964,CpG_ptg000011l_8393753,-0.18303926858040828,0.2582587382982308
257,FUN_030964,CpG_ptg000025l_14126701,-0.05337605126836239,0.7435858675287031
258,FUN_030964,CpG_ptg000025l_14126680,0.328649671737682,0.03840004461622547
259,FUN_030964,CpG_ptg000030l_2148033,0.03076284866381085,0.8505346712492861
260,FUN_030964,CpG_ptg000021l_6264633,-0.0034546201081357055,0.9831210981478098
261,FUN_030964,CpG_ptg000023l_36912999,-0.07398370438775013,0.6500453747980777
262,FUN_030964,CpG_ptg000011l_8393629,-0.22217143929287891,0.1682434967309549
263,FUN_030964,CpG_ntLink_8_16166900,0.32121206521698803,0.04327842886631147
264,FUN_030964,CpG_ptg000027l_11256965,0.2394946550398097,0.1366390817485808
265,FUN_030964,CpG_ntLink_6_13135361,0.14444277582252837,0.37387186580428855
266,FUN_030964,CpG_ptg000027l_11257129,0.1501288801951909,0.35515054454037137
267,FUN_030964,CpG_ptg000011l_8391132,-0.3888007017691093,0.013159054927167407
268,FUN_030964,CpG_ptg000024l_8612235,-0.019877885693101966,0.9031016427666295
269,FUN_030964,CpG_ntLink_6_13134542,-0.01466412533177738,0.9284398783136023
270,FUN_030964,CpG_ptg000011l_8391344,-0.07512975028885246,0.6449801233720258
271,FUN_030964,CpG_ntLink_6_13134040,0.175271902348848,0.2793561521906326
272,FUN_030964,CpG_ptg000027l_2551252,0.08586061275927079,0.5983427536521919
273,FUN_030964,CpG_ptg000011l_8392724,-0.21395054784672013,0.18495750393500177
274,FUN_030964,CpG_ptg000023l_17397288,0.12002817710210753,0.4606807485680235
275,FUN_030964,CpG_ntLink_8_16166893,0.07328354805835877,0.6531475742619903
276,FUN_030964,CpG_ptg000031l_8422817,-0.03449137032739874,0.832662523254303
277,FUN_030964,CpG_ptg000033l_1262372,0.08362099011578668,0.6079546430972186
278,FUN_030964,CpG_ptg000027l_11257094,0.1616515665808625,0.3189933670077175
279,FUN_030964,CpG_ptg000025l_13842110,0.3337213597000749,0.03533819339727811
280,FUN_030964,CpG_ptg000047l_4021399,-0.05337605126836238,0.7435858675287031
281,FUN_030964,CpG_ptg000011l_8396017,-0.21135051818189124,0.19048099560502416
282,FUN_030964,CpG_ptg000007l_6510226,0.11531991294666105,0.47857955730974117
283,FUN_030964,CpG_ptg000020l_10589614,-0.11113597568744704,0.4947858423771118
284,FUN_030964,CpG_ptg000008l_25384626,-0.03846832310306287,0.8136908540439642
285,FUN_030964,CpG_ptg000007l_5089326,-0.17143889582303506,0.2901701542391794
286,FUN_030964,CpG_ptg000011l_8393715,0.017077429073212677,0.9167013424671394
287,FUN_030964,CpG_ptg000011l_5627236,0.10650834883658179,0.5130331129958756
288,FUN_030964,CpG_ptg000004l_4757204,0.0499362605592991,0.7596040317709872
289,FUN_030964,CpG_ptg000011l_8393332,-0.09684375710665333,0.5521967313440003
290,FUN_030964,CpG_ptg000008l_12977382,0.06080297434052474,0.7093696483849138
291,FUN_030964,CpG_ptg000012l_15244520,-0.07958600064354282,0.6254361403982639
292,FUN_030964,CpG_ptg000030l_2148108,0.11898212370937263,0.46462605699256393
293,FUN_030964,CpG_ptg000011l_8393679,0.03658653540449767,0.8226553626509077
294,FUN_030964,CpG_ptg000047l_4021456,-0.11826205089781668,0.46735234154387945
295,FUN_030964,CpG_ptg000030l_3155880,0.16408836047281636,0.31165453586969205
296,FUN_030964,CpG_ntLink_6_13134796,-0.008370488930018564,0.9591169518169517
297,FUN_030964,CpG_ptg000007l_6510240,0.13738857063658821,0.3978945173190264
298,FUN_030964,CpG_ptg000024l_8612179,0.11957976412000254,0.4623697827805793
299,FUN_030964,CpG_ptg000025l_13842137,0.11559126350394387,0.47753819858305646
300,FUN_028495,CpG_ptg000009l_7035570,0.2072887965562445,0.19934129484041468
301,FUN_028495,CpG_ptg000008l_25384624,-0.14300897903025708,0.37868344910260837
302,FUN_028495,CpG_ptg000016l_5715686,0.02397316581171918,0.8832640511443419
303,FUN_028495,CpG_ptg000011l_5627243,-0.07883456450270536,0.6287145590691179
304,FUN_028495,CpG_ptg000023l_17397315,-0.10480074515376003,0.5198503212425705
305,FUN_028495,CpG_ptg000024l_8612241,-0.2581328338987329,0.10779254705775533
306,FUN_028495,CpG_ptg000007l_10145025,0.0508098536368197,0.7555262635326667
307,FUN_028495,CpG_ptg000016l_3294380,-0.12130439549428378,0.45589180172927024
308,FUN_028495,CpG_ptg000004l_4756886,0.3397979685041628,0.031935961942115
309,FUN_028495,CpG_ptg000022l_5440529,0.39900191278360625,0.010760199727012311
310,FUN_028495,CpG_ptg000011l_967757,0.21958719347101865,0.173375733391062
311,FUN_028495,CpG_ntLink_8_34790315,-0.1279085871393587,0.431544456587938
312,FUN_028495,CpG_ptg000007l_10144998,0.03972125372910582,0.8077350017152904
313,FUN_028495,CpG_ntLink_8_16166717,0.04636628048851399,0.7763336992886462
314,FUN_028495,CpG_ptg000004l_4759974,0.286057631127607,0.07354724908174533
315,FUN_028495,CpG_ptg000011l_8393022,0.04452839545141147,0.7849859333032816
316,FUN_028495,CpG_ptg000009l_18122328,-0.050560238960541966,0.7566907562762295
317,FUN_028495,CpG_ptg000025l_13839170,0.10433262839946425,0.5217269677640177
318,FUN_028495,CpG_ptg000011l_8393957,0.06171395795132298,0.7052096352708108
319,FUN_028495,CpG_ptg000033l_1262376,-0.19797790181494287,0.22073257767583238
320,FUN_028495,CpG_ptg000027l_13568456,0.2571876523675012,0.10913370537407616
321,FUN_028495,CpG_ptg000031l_13053283,0.22784650238988133,0.1573589423594451
322,FUN_028495,CpG_ptg000011l_8393002,-0.08514533186218369,0.6014053590095858
323,FUN_028495,CpG_ptg000007l_6510243,0.09696688818490587,0.5516890556842894
324,FUN_028495,CpG_ntLink_6_13135348,-0.16117772862340515,0.3204329181747764
325,FUN_028495,CpG_ptg000012l_8047014,0.10672585125664538,0.5121680070720782
326,FUN_028495,CpG_ptg000011l_8393613,-0.3467422219868893,0.02838268425977342
327,FUN_028495,CpG_ptg000012l_8971785,0.2780480531098654,0.08235051748547531
328,FUN_028495,CpG_ptg000007l_10144971,0.04070105395170488,0.8030849089300502
